OrderDate,Region,City,CustomerID,ProductCategory,ProductName,Quantity,SalesAmount,Profit
2024-09-06,West,Pune,CUST2504,Fruits & Vegetables,Apples 1kg,8,3192,558
2025-09-13,East,Kolkata,CUST7926,Bakery,Cake 500g,9,1134,132
2025-10-15,South,Hyderabad,CUST9943,Bakery,Britannia Bread,9,2070,404
2025-01-22,South,Chennai,CUST3814,Beverages,Coca Cola 2L,10,530,50
2025-02-23,East,Kolkata,CUST4305,Bakery,Britannia Bread,6,2076,224
2025-03-05,North,Delhi,CUST4768,Personal Care,Dove Soap,9,4230,762
2025-08-22,East,Bhubaneswar,CUST4754,Personal Care,Dove Soap,8,2152,246
2025-10-19,South,Bengaluru,CUST3426,Groceries,Aashirvaad Atta 5kg,2,762,41
2025-04-13,East,Bhubaneswar,CUST3434,Groceries,Tata Salt 1kg,4,640,99
2025-03-29,East,Kolkata,CUST3418,Beverages,Red Bull 250ml,7,1260,88
2024-05-28,South,Hyderabad,CUST7360,Household,Harpic Toilet Cleaner,10,580,47
2025-03-08,West,Ahmedabad,CUST3452,Fruits & Vegetables,Bananas 1kg,4,884,87
2024-09-15,North,Delhi,CUST4109,Fruits & Vegetables,Bananas 1kg,2,684,128
2024-12-19,North,Chandigarh,CUST1572,Bakery,Cake 500g,8,472,56
2024-01-16,East,Bhubaneswar,CUST6135,Groceries,Fortune Oil 1L,8,2472,427
2025-01-21,West,Pune,CUST8925,Household,Surf Excel 1kg,3,972,89
2024-10-23,East,Patna,CUST9858,Beverages,Red Bull 250ml,2,484,24
2024-05-10,East,Patna,CUST9566,Household,Surf Excel 1kg,8,3000,155
2024-10-12,East,Patna,CUST9312,Snacks,Lays Chips 100g,2,562,99
2024-08-18,South,Chennai,CUST8331,Household,Harpic Toilet Cleaner,7,931,139
2025-10-18,North,Jaipur,CUST4781,Beverages,Coca Cola 2L,9,3447,366
2025-05-16,East,Kolkata,CUST7480,Bakery,Buns 4pcs,8,2184,417
2024-03-16,West,Mumbai,CUST3438,Dairy,Amul Milk 1L,10,2790,328
2025-07-28,West,Pune,CUST3835,Fruits & Vegetables,Apples 1kg,4,320,18
2024-09-07,North,Chandigarh,CUST3867,Beverages,Red Bull 250ml,5,965,48
2025-01-29,West,Mumbai,CUST6698,Groceries,Fortune Oil 1L,5,825,44
2024-12-20,North,Chandigarh,CUST5518,Snacks,Lays Chips 100g,9,3087,252
2025-07-10,North,Delhi,CUST6101,Household,Harpic Toilet Cleaner,1,497,33
2025-07-20,South,Chennai,CUST0227,Fruits & Vegetables,Bananas 1kg,5,1425,232
2025-11-17,South,Bengaluru,CUST4431,Fruits & Vegetables,Tomatoes 1kg,10,2050,233
2025-02-02,North,Jaipur,CUST8347,Household,Vim Bar,2,166,32
2025-07-28,West,Ahmedabad,CUST9014,Beverages,Pepsi 2L,6,1110,185
2024-03-10,North,Delhi,CUST4532,Dairy,Paneer 200g,3,279,52
2025-10-16,West,Mumbai,CUST5321,Household,Surf Excel 1kg,1,90,9
2025-04-07,West,Ahmedabad,CUST9941,Snacks,KurKure 50g,7,441,80
2024-05-16,West,Pune,CUST2238,Snacks,Lays Chips 100g,1,489,25
2025-05-27,South,Bengaluru,CUST5842,Beverages,Coca Cola 2L,7,1519,130
2024-12-14,South,Bengaluru,CUST1931,Personal Care,Dove Soap,10,580,107
2024-05-12,North,Chandigarh,CUST9452,Beverages,Red Bull 250ml,9,2835,165
2024-05-29,North,Chandigarh,CUST8255,Snacks,Lays Chips 100g,2,770,98
2025-05-08,North,Jaipur,CUST7952,Bakery,Buns 4pcs,3,1476,239
2025-08-17,South,Chennai,CUST5363,Groceries,Fortune Oil 1L,10,2410,211
2025-03-09,South,Bengaluru,CUST7258,Personal Care,Lux Soap,1,378,34
2025-05-29,South,Bengaluru,CUST5918,Bakery,Cake 500g,6,1176,199
2025-07-25,West,Pune,CUST5633,Household,Harpic Toilet Cleaner,2,586,85
2025-08-08,North,Jaipur,CUST7800,Bakery,Buns 4pcs,5,1110,180
2025-03-09,South,Hyderabad,CUST0757,Household,Vim Bar,10,2080,253
2025-01-20,East,Patna,CUST0178,Dairy,Britannia Cheese,10,980,172
2024-07-16,South,Bengaluru,CUST1506,Household,Surf Excel 1kg,5,560,85
2025-03-22,South,Hyderabad,CUST2941,Personal Care,Colgate Toothpaste,5,1270,173
2025-09-18,South,Chennai,CUST3599,Personal Care,Dove Soap,5,1230,148
2024-04-28,East,Patna,CUST4029,Groceries,Fortune Oil 1L,6,1554,247
2025-09-01,North,Delhi,CUST2470,Bakery,Britannia Bread,6,1518,139
2025-06-26,North,Delhi,CUST8425,Groceries,Aashirvaad Atta 5kg,3,876,80
2024-11-16,West,Ahmedabad,CUST9710,Dairy,Paneer 200g,5,2075,336
2025-01-03,East,Patna,CUST8375,Dairy,Amul Milk 1L,7,476,49
2024-01-17,North,Jaipur,CUST2882,Fruits & Vegetables,Bananas 1kg,4,200,36
2024-12-02,West,Pune,CUST2603,Snacks,Bingo Mad Angles,9,2115,358
2024-03-23,West,Ahmedabad,CUST7954,Fruits & Vegetables,Apples 1kg,7,2590,382
2024-03-14,East,Bhubaneswar,CUST2398,Personal Care,Lux Soap,8,1936,105
2025-07-18,South,Chennai,CUST6436,Beverages,Red Bull 250ml,1,417,36
2024-11-13,South,Hyderabad,CUST6062,Snacks,KurKure 50g,3,510,45
2024-10-16,West,Mumbai,CUST0265,Personal Care,Dove Soap,9,3942,291
2025-05-20,East,Kolkata,CUST0795,Household,Surf Excel 1kg,3,387,56
2024-03-11,South,Chennai,CUST7504,Snacks,KurKure 50g,9,3870,670
2024-01-07,East,Bhubaneswar,CUST6181,Household,Surf Excel 1kg,7,1442,230
2025-04-10,South,Chennai,CUST8234,Bakery,Buns 4pcs,3,525,53
2024-06-18,North,Jaipur,CUST8984,Bakery,Buns 4pcs,5,2480,383
2025-05-15,West,Ahmedabad,CUST7435,Beverages,Coca Cola 2L,6,2754,326
2024-06-25,East,Kolkata,CUST7090,Dairy,Paneer 200g,5,300,50
2025-08-23,North,Delhi,CUST9573,Fruits & Vegetables,Bananas 1kg,2,952,97
2025-01-18,North,Jaipur,CUST0418,Household,Surf Excel 1kg,6,1026,88
2024-05-05,East,Kolkata,CUST9252,Beverages,Pepsi 2L,6,2220,235
2025-09-25,West,Mumbai,CUST3359,Beverages,Pepsi 2L,2,278,29
2024-07-22,North,Delhi,CUST4106,Bakery,Cake 500g,10,4870,769
2025-09-01,South,Bengaluru,CUST7336,Dairy,Amul Milk 1L,9,1782,312
2025-11-09,North,Jaipur,CUST6190,Groceries,Fortune Oil 1L,9,621,60
2024-07-10,East,Bhubaneswar,CUST1860,Bakery,Britannia Bread,6,2916,391
2025-08-13,North,Delhi,CUST8853,Groceries,Aashirvaad Atta 5kg,5,970,73
2025-11-09,West,Mumbai,CUST6091,Fruits & Vegetables,Bananas 1kg,7,1806,358
2024-09-11,South,Bengaluru,CUST3692,Fruits & Vegetables,Tomatoes 1kg,9,1629,87
2025-11-26,West,Mumbai,CUST6370,Household,Surf Excel 1kg,6,1956,242
2025-12-23,North,Chandigarh,CUST2765,Bakery,Buns 4pcs,6,636,87
2024-02-19,West,Ahmedabad,CUST1295,Dairy,Britannia Cheese,4,400,73
2025-08-08,South,Hyderabad,CUST3365,Dairy,Britannia Cheese,6,1218,113
2025-12-05,South,Bengaluru,CUST8579,Dairy,Amul Milk 1L,5,2425,267
2025-01-16,East,Bhubaneswar,CUST1475,Household,Vim Bar,10,630,67
2024-08-22,South,Hyderabad,CUST6931,Groceries,Fortune Oil 1L,4,1096,203
2025-11-02,South,Chennai,CUST9489,Household,Surf Excel 1kg,10,3820,268
2024-10-23,West,Mumbai,CUST1662,Snacks,Bingo Mad Angles,2,308,61
2024-05-03,South,Chennai,CUST6030,Snacks,KurKure 50g,1,153,25
2024-10-04,North,Jaipur,CUST6567,Groceries,Tata Salt 1kg,10,3810,422
2025-04-23,West,Pune,CUST1098,Groceries,Aashirvaad Atta 5kg,7,3045,351
2024-07-20,South,Chennai,CUST9094,Personal Care,Colgate Toothpaste,3,717,56
2024-06-18,West,Pune,CUST8446,Beverages,Coca Cola 2L,5,1595,299
2025-04-19,North,Jaipur,CUST5444,Household,Vim Bar,7,1687,295
2025-10-20,East,Kolkata,CUST8782,Bakery,Buns 4pcs,5,970,103
2024-05-12,East,Bhubaneswar,CUST5644,Dairy,Paneer 200g,10,4650,249
2025-01-09,South,Hyderabad,CUST0250,Beverages,Pepsi 2L,4,1896,207
2025-06-03,North,Delhi,CUST4918,Fruits & Vegetables,Tomatoes 1kg,9,1845,214
2025-10-28,South,Hyderabad,CUST6124,Fruits & Vegetables,Tomatoes 1kg,2,414,48
2025-08-13,East,Bhubaneswar,CUST5032,Bakery,Britannia Bread,8,3440,558
2024-01-08,East,Kolkata,CUST7541,Fruits & Vegetables,Bananas 1kg,6,1530,148
2025-05-09,West,Mumbai,CUST8614,Bakery,Buns 4pcs,2,502,79
2025-04-13,East,Bhubaneswar,CUST8500,Snacks,Lays Chips 100g,3,900,51
2024-11-29,West,Pune,CUST9202,Personal Care,Lux Soap,8,3912,777
2025-02-12,South,Chennai,CUST4477,Beverages,Coca Cola 2L,7,623,99
2024-03-08,East,Kolkata,CUST4334,Personal Care,Colgate Toothpaste,3,1308,182
2025-06-23,South,Chennai,CUST4374,Bakery,Britannia Bread,8,2056,185
2024-09-22,South,Hyderabad,CUST1513,Snacks,KurKure 50g,5,1305,168
2025-04-05,West,Pune,CUST6952,Household,Vim Bar,5,290,17
2024-05-02,West,Ahmedabad,CUST4122,Fruits & Vegetables,Bananas 1kg,3,717,72
2025-11-26,North,Delhi,CUST1814,Bakery,Buns 4pcs,6,2166,261
2025-10-14,North,Delhi,CUST8213,Beverages,Coca Cola 2L,3,204,19
2024-11-15,South,Bengaluru,CUST4117,Snacks,KurKure 50g,1,387,74
2025-01-13,East,Bhubaneswar,CUST5302,Dairy,Amul Milk 1L,4,1852,106
2025-07-10,North,Jaipur,CUST0110,Beverages,Red Bull 250ml,7,1708,114
2024-08-31,South,Bengaluru,CUST0671,Beverages,Coca Cola 2L,9,702,130
2024-10-03,North,Delhi,CUST7384,Fruits & Vegetables,Bananas 1kg,10,910,87
2025-02-28,North,Jaipur,CUST7877,Fruits & Vegetables,Tomatoes 1kg,2,282,44
2025-03-13,South,Chennai,CUST4055,Dairy,Amul Milk 1L,5,1570,88
2025-07-03,West,Ahmedabad,CUST2994,Snacks,KurKure 50g,8,1808,172
2024-12-15,East,Bhubaneswar,CUST8433,Groceries,Aashirvaad Atta 5kg,1,453,67
2025-09-10,East,Patna,CUST1901,Household,Harpic Toilet Cleaner,3,924,54
2025-04-09,South,Chennai,CUST7853,Beverages,Pepsi 2L,3,363,66
2025-03-09,East,Bhubaneswar,CUST5406,Personal Care,Lux Soap,10,2870,292
2024-02-03,East,Kolkata,CUST2566,Household,Vim Bar,7,3059,505
2024-10-23,West,Pune,CUST5570,Beverages,Coca Cola 2L,3,618,80
2025-02-24,North,Delhi,CUST4376,Bakery,Cake 500g,2,546,40
2024-01-25,South,Hyderabad,CUST5932,Fruits & Vegetables,Bananas 1kg,9,2178,409
2024-12-26,East,Bhubaneswar,CUST4223,Fruits & Vegetables,Tomatoes 1kg,5,615,112
2024-07-30,South,Hyderabad,CUST4701,Personal Care,Dove Soap,5,2220,329
2024-09-19,West,Mumbai,CUST3986,Groceries,Tata Salt 1kg,3,534,46
2025-07-05,West,Pune,CUST5147,Groceries,Tata Salt 1kg,1,100,7
2024-07-01,North,Chandigarh,CUST8980,Bakery,Britannia Bread,4,360,44
2024-10-07,South,Hyderabad,CUST8183,Groceries,Fortune Oil 1L,1,117,7
2024-01-08,East,Kolkata,CUST3100,Bakery,Buns 4pcs,1,302,32
2025-01-15,West,Ahmedabad,CUST0037,Dairy,Britannia Cheese,10,1280,92
2024-10-07,South,Chennai,CUST4791,Beverages,Coca Cola 2L,2,330,40
2024-07-12,West,Pune,CUST3764,Groceries,Tata Salt 1kg,3,219,31
2024-06-14,North,Chandigarh,CUST2996,Dairy,Britannia Cheese,10,2870,344
2025-08-19,South,Chennai,CUST1265,Dairy,Britannia Cheese,2,886,134
2025-01-12,West,Pune,CUST1877,Bakery,Britannia Bread,9,2043,362
2024-12-07,South,Chennai,CUST1364,Beverages,Red Bull 250ml,9,3690,237
2024-09-11,North,Delhi,CUST5987,Household,Surf Excel 1kg,1,366,54
2024-09-14,East,Patna,CUST1695,Beverages,Red Bull 250ml,3,468,90
2025-02-27,South,Chennai,CUST3268,Dairy,Britannia Cheese,7,3500,537
2024-06-06,North,Delhi,CUST7655,Household,Surf Excel 1kg,7,1078,61
2025-11-18,South,Hyderabad,CUST6964,Groceries,Aashirvaad Atta 5kg,7,1400,191
2024-12-18,South,Bengaluru,CUST9922,Fruits & Vegetables,Bananas 1kg,6,2904,252
2024-01-11,South,Chennai,CUST9139,Household,Harpic Toilet Cleaner,10,3390,610
2024-05-27,North,Chandigarh,CUST5148,Dairy,Britannia Cheese,10,640,114
2024-02-21,North,Jaipur,CUST8230,Household,Harpic Toilet Cleaner,4,1428,189
2024-09-14,West,Mumbai,CUST7559,Fruits & Vegetables,Bananas 1kg,2,962,67
2025-10-29,North,Chandigarh,CUST9602,Personal Care,Colgate Toothpaste,8,1896,224
2024-08-20,North,Chandigarh,CUST3509,Beverages,Red Bull 250ml,1,421,33
2024-07-12,North,Jaipur,CUST8918,Dairy,Paneer 200g,6,846,63
2025-07-17,West,Pune,CUST6090,Household,Vim Bar,1,314,33
2024-07-26,East,Patna,CUST9679,Snacks,KurKure 50g,8,424,54
2025-02-10,West,Pune,CUST0740,Household,Surf Excel 1kg,1,411,28
2025-03-19,East,Patna,CUST6369,Snacks,Lays Chips 100g,6,1344,241
2025-09-18,North,Delhi,CUST2246,Bakery,Britannia Bread,6,1782,333
2025-10-08,West,Ahmedabad,CUST4661,Snacks,KurKure 50g,4,1516,104
2024-01-25,East,Kolkata,CUST2255,Fruits & Vegetables,Bananas 1kg,3,1167,151
2024-07-03,North,Chandigarh,CUST5599,Personal Care,Lux Soap,9,1620,110
2025-05-30,North,Jaipur,CUST7493,Dairy,Amul Milk 1L,2,608,119
2024-06-11,West,Pune,CUST6206,Personal Care,Dove Soap,6,1530,103
2025-09-02,West,Ahmedabad,CUST4554,Bakery,Cake 500g,8,3232,264
2025-07-13,North,Jaipur,CUST1778,Beverages,Coca Cola 2L,8,3592,390
2025-05-19,North,Chandigarh,CUST4040,Fruits & Vegetables,Tomatoes 1kg,7,2191,259
2024-09-15,West,Ahmedabad,CUST6092,Household,Surf Excel 1kg,7,2492,354
2024-12-06,West,Pune,CUST5557,Snacks,Lays Chips 100g,2,866,103
2025-01-07,West,Ahmedabad,CUST6773,Household,Vim Bar,9,1368,164
2024-02-11,South,Chennai,CUST0141,Groceries,Fortune Oil 1L,9,4041,353
2024-01-29,North,Delhi,CUST3948,Dairy,Paneer 200g,8,1000,166
2024-05-18,East,Bhubaneswar,CUST5783,Fruits & Vegetables,Apples 1kg,4,816,85
2025-07-14,South,Hyderabad,CUST3955,Bakery,Britannia Bread,8,2696,492
2024-03-18,South,Bengaluru,CUST4522,Bakery,Britannia Bread,9,2196,266
2025-05-13,East,Bhubaneswar,CUST4415,Beverages,Coca Cola 2L,6,1560,192
2025-06-15,East,Bhubaneswar,CUST1133,Dairy,Britannia Cheese,3,1032,93
2024-08-16,South,Chennai,CUST8731,Bakery,Cake 500g,7,3339,308
2024-12-30,South,Chennai,CUST6353,Fruits & Vegetables,Tomatoes 1kg,10,1280,132
2024-07-24,West,Mumbai,CUST7372,Fruits & Vegetables,Bananas 1kg,3,1308,117
2025-03-12,North,Delhi,CUST5128,Bakery,Buns 4pcs,6,1224,133
2025-10-23,South,Hyderabad,CUST5756,Personal Care,Lux Soap,4,1220,231
2024-02-15,North,Chandigarh,CUST9396,Snacks,KurKure 50g,10,1880,321
2024-06-14,South,Chennai,CUST1910,Beverages,Pepsi 2L,3,396,74
2025-09-28,West,Ahmedabad,CUST1040,Snacks,Bingo Mad Angles,3,819,109
2025-11-30,East,Patna,CUST7830,Personal Care,Colgate Toothpaste,1,202,15
2024-05-01,North,Delhi,CUST1141,Personal Care,Dove Soap,8,728,38
2025-01-31,North,Delhi,CUST1200,Snacks,KurKure 50g,1,471,28
2024-09-26,South,Bengaluru,CUST9304,Snacks,Lays Chips 100g,5,1620,248
2024-11-22,East,Kolkata,CUST0939,Bakery,Cake 500g,8,3504,659
2024-09-21,South,Bengaluru,CUST8694,Beverages,Coca Cola 2L,3,186,25
2024-11-01,North,Jaipur,CUST1129,Household,Harpic Toilet Cleaner,5,1605,248
2024-01-20,East,Bhubaneswar,CUST9806,Personal Care,Dove Soap,3,414,25
2025-01-20,West,Mumbai,CUST9678,Personal Care,Dove Soap,9,3186,604
2024-08-17,South,Hyderabad,CUST2602,Personal Care,Dove Soap,1,437,22
2024-04-28,North,Jaipur,CUST0424,Dairy,Britannia Cheese,7,1169,79
2024-06-11,South,Bengaluru,CUST7872,Snacks,Bingo Mad Angles,5,2340,417
2024-06-12,East,Patna,CUST2523,Beverages,Pepsi 2L,9,3159,195
2025-04-06,West,Mumbai,CUST4038,Beverages,Pepsi 2L,3,294,20
2025-12-12,South,Bengaluru,CUST7717,Household,Harpic Toilet Cleaner,2,128,16
2025-02-18,West,Ahmedabad,CUST0776,Groceries,Fortune Oil 1L,8,1736,193
2025-04-14,North,Jaipur,CUST9991,Fruits & Vegetables,Tomatoes 1kg,7,1785,200
2024-10-12,North,Jaipur,CUST7544,Household,Surf Excel 1kg,10,2770,229
2024-12-09,East,Kolkata,CUST8525,Snacks,KurKure 50g,10,4560,294
2024-08-27,East,Kolkata,CUST3057,Bakery,Buns 4pcs,3,594,30
2024-10-05,South,Chennai,CUST6564,Fruits & Vegetables,Bananas 1kg,6,2970,469
2025-02-24,West,Mumbai,CUST6326,Dairy,Paneer 200g,8,2848,317
2024-05-15,West,Pune,CUST6343,Household,Vim Bar,4,208,31
2025-09-16,North,Jaipur,CUST2212,Beverages,Pepsi 2L,2,836,124
2024-11-22,West,Mumbai,CUST7867,Bakery,Britannia Bread,1,135,12
2025-10-29,West,Pune,CUST0766,Personal Care,Colgate Toothpaste,2,666,48
2025-03-07,North,Jaipur,CUST3741,Groceries,Aashirvaad Atta 5kg,2,718,104
2025-06-18,North,Chandigarh,CUST2387,Household,Vim Bar,8,2904,383
2025-04-29,South,Hyderabad,CUST2009,Beverages,Coca Cola 2L,6,1026,75
2024-02-07,East,Bhubaneswar,CUST7415,Personal Care,Lux Soap,7,3045,429
2025-04-18,East,Kolkata,CUST2943,Personal Care,Dove Soap,5,2010,270
2024-04-04,North,Jaipur,CUST6597,Beverages,Coca Cola 2L,8,576,101
2024-01-15,North,Chandigarh,CUST1932,Personal Care,Dove Soap,7,3353,298
2024-01-02,East,Kolkata,CUST5469,Fruits & Vegetables,Apples 1kg,2,864,44
2025-12-18,West,Ahmedabad,CUST3554,Snacks,KurKure 50g,2,686,85
2024-03-13,South,Hyderabad,CUST9838,Bakery,Britannia Bread,1,79,9
2025-03-09,North,Delhi,CUST3496,Household,Vim Bar,3,1029,188
2024-03-25,West,Ahmedabad,CUST0458,Beverages,Coca Cola 2L,3,714,72
2025-07-24,South,Hyderabad,CUST5377,Dairy,Britannia Cheese,4,656,59
2024-01-25,West,Mumbai,CUST0215,Personal Care,Colgate Toothpaste,4,1056,136
2025-09-17,South,Bengaluru,CUST0848,Household,Harpic Toilet Cleaner,6,2802,258
2024-03-11,West,Pune,CUST0936,Dairy,Paneer 200g,6,2082,346
2024-03-09,South,Chennai,CUST3001,Personal Care,Dove Soap,9,1251,173
2025-06-10,North,Delhi,CUST4311,Groceries,Fortune Oil 1L,6,738,61
2024-04-15,North,Chandigarh,CUST8806,Household,Harpic Toilet Cleaner,8,1952,367
2025-11-17,East,Bhubaneswar,CUST8773,Bakery,Cake 500g,8,440,84
2024-09-20,South,Bengaluru,CUST5187,Fruits & Vegetables,Tomatoes 1kg,1,339,52
2025-06-20,South,Hyderabad,CUST1349,Fruits & Vegetables,Apples 1kg,5,565,64
2024-11-29,East,Kolkata,CUST2738,Fruits & Vegetables,Tomatoes 1kg,1,180,13
2024-10-07,East,Bhubaneswar,CUST8063,Beverages,Pepsi 2L,3,1413,220
2025-06-20,South,Hyderabad,CUST2477,Household,Surf Excel 1kg,10,3950,576
2025-12-13,East,Bhubaneswar,CUST1514,Bakery,Cake 500g,3,675,38
2025-05-04,East,Bhubaneswar,CUST6594,Household,Surf Excel 1kg,5,580,96
2025-11-17,West,Ahmedabad,CUST1243,Household,Vim Bar,6,1806,186
2025-11-05,South,Hyderabad,CUST6911,Beverages,Red Bull 250ml,6,2262,172
2025-01-14,North,Jaipur,CUST0568,Personal Care,Colgate Toothpaste,2,500,75
2024-11-25,West,Mumbai,CUST4004,Fruits & Vegetables,Tomatoes 1kg,2,496,91
2024-11-13,South,Bengaluru,CUST5721,Fruits & Vegetables,Bananas 1kg,7,1568,208
2024-11-11,South,Bengaluru,CUST7218,Groceries,Fortune Oil 1L,9,1665,167
2024-10-05,South,Chennai,CUST6763,Beverages,Red Bull 250ml,1,389,24
2024-10-11,East,Kolkata,CUST3113,Dairy,Britannia Cheese,1,353,42
2025-01-07,East,Bhubaneswar,CUST4651,Personal Care,Dove Soap,4,428,76
2024-09-29,West,Pune,CUST5431,Beverages,Red Bull 250ml,6,894,141
2025-09-05,North,Jaipur,CUST2089,Snacks,Lays Chips 100g,8,2392,168
2024-12-06,East,Patna,CUST0039,Beverages,Coca Cola 2L,4,524,100
2024-08-16,North,Delhi,CUST7671,Personal Care,Dove Soap,3,1452,241
2024-09-02,South,Bengaluru,CUST1073,Groceries,Aashirvaad Atta 5kg,4,376,65
2025-12-01,West,Mumbai,CUST1447,Snacks,Bingo Mad Angles,8,2392,216
2024-05-09,West,Mumbai,CUST0641,Groceries,Fortune Oil 1L,1,370,48
2025-12-30,South,Bengaluru,CUST9287,Personal Care,Lux Soap,7,1617,113
2025-10-03,East,Patna,CUST8057,Snacks,Bingo Mad Angles,8,3912,436
2024-05-08,West,Ahmedabad,CUST5215,Bakery,Cake 500g,2,654,77
2025-04-11,West,Ahmedabad,CUST0609,Dairy,Britannia Cheese,8,2680,451
2024-12-29,West,Pune,CUST7380,Groceries,Fortune Oil 1L,10,3760,540
2024-11-29,South,Bengaluru,CUST8577,Dairy,Amul Milk 1L,5,1170,63
2024-11-06,East,Bhubaneswar,CUST2759,Groceries,Aashirvaad Atta 5kg,3,624,45
2025-12-08,South,Bengaluru,CUST0073,Snacks,Bingo Mad Angles,3,705,55
2024-01-06,West,Ahmedabad,CUST7588,Bakery,Britannia Bread,5,1540,257
2025-06-26,East,Kolkata,CUST6144,Groceries,Aashirvaad Atta 5kg,9,2943,528
2025-02-21,North,Jaipur,CUST3845,Groceries,Aashirvaad Atta 5kg,1,168,9
2025-04-24,East,Kolkata,CUST0577,Personal Care,Colgate Toothpaste,1,433,64
2025-09-18,East,Bhubaneswar,CUST1742,Snacks,KurKure 50g,7,2429,464
2024-02-20,North,Chandigarh,CUST2720,Dairy,Amul Milk 1L,9,657,56
2025-08-18,South,Hyderabad,CUST0903,Groceries,Fortune Oil 1L,9,720,57
2025-02-18,East,Patna,CUST5928,Beverages,Red Bull 250ml,9,1521,196
2025-07-24,South,Chennai,CUST2580,Household,Harpic Toilet Cleaner,8,2544,155
2025-12-26,North,Chandigarh,CUST4730,Fruits & Vegetables,Tomatoes 1kg,4,740,120
2024-08-13,East,Kolkata,CUST7497,Snacks,Bingo Mad Angles,1,159,18
2024-08-05,West,Ahmedabad,CUST8839,Dairy,Paneer 200g,2,312,45
2025-11-05,South,Hyderabad,CUST8822,Household,Surf Excel 1kg,5,540,40
2025-10-12,West,Pune,CUST6970,Beverages,Red Bull 250ml,3,288,34
2024-01-16,South,Bengaluru,CUST6379,Snacks,Bingo Mad Angles,6,2244,312
2024-05-12,East,Kolkata,CUST7881,Dairy,Paneer 200g,3,1305,122
2024-10-10,East,Bhubaneswar,CUST1111,Household,Vim Bar,5,2205,136
2024-03-10,South,Chennai,CUST0650,Snacks,KurKure 50g,3,471,36
2025-06-22,North,Chandigarh,CUST9987,Groceries,Fortune Oil 1L,7,1610,258
2024-06-12,South,Bengaluru,CUST2587,Household,Vim Bar,3,243,38
2024-05-01,West,Mumbai,CUST2594,Groceries,Fortune Oil 1L,4,1808,134
2024-01-27,North,Jaipur,CUST9322,Fruits & Vegetables,Tomatoes 1kg,7,2702,160
2025-10-07,North,Jaipur,CUST4629,Fruits & Vegetables,Apples 1kg,9,2268,355
2024-08-28,South,Hyderabad,CUST7338,Bakery,Cake 500g,7,3395,607
2024-02-06,East,Patna,CUST1527,Groceries,Fortune Oil 1L,7,1260,241
2025-10-11,South,Hyderabad,CUST4889,Personal Care,Lux Soap,3,1236,118
2024-10-02,West,Ahmedabad,CUST4321,Groceries,Fortune Oil 1L,4,880,122
2024-12-08,North,Chandigarh,CUST2699,Personal Care,Lux Soap,6,2772,189
2025-11-08,East,Bhubaneswar,CUST4856,Bakery,Britannia Bread,9,2628,147
2025-02-10,South,Hyderabad,CUST3854,Groceries,Aashirvaad Atta 5kg,4,1484,253
2024-02-02,North,Delhi,CUST6600,Groceries,Tata Salt 1kg,7,441,56
2024-01-28,East,Patna,CUST7982,Dairy,Paneer 200g,8,3728,598
2024-07-28,North,Jaipur,CUST5917,Bakery,Britannia Bread,9,4482,851
2024-02-10,South,Bengaluru,CUST7197,Household,Surf Excel 1kg,8,1608,152
2025-03-03,West,Mumbai,CUST8690,Dairy,Amul Milk 1L,5,585,91
2025-10-21,West,Mumbai,CUST3900,Dairy,Paneer 200g,1,240,41
2025-03-17,East,Patna,CUST1108,Snacks,Bingo Mad Angles,8,3000,555
2024-09-23,North,Jaipur,CUST8907,Snacks,KurKure 50g,6,774,134
2025-09-28,South,Bengaluru,CUST2503,Dairy,Paneer 200g,7,1526,176
2025-05-02,South,Bengaluru,CUST6868,Fruits & Vegetables,Tomatoes 1kg,3,1341,238
2024-05-12,South,Chennai,CUST1755,Household,Harpic Toilet Cleaner,1,325,44
2024-08-06,South,Bengaluru,CUST8823,Dairy,Britannia Cheese,4,876,170
2024-07-23,West,Pune,CUST9585,Snacks,Lays Chips 100g,3,531,64
2025-03-20,West,Mumbai,CUST0941,Household,Vim Bar,7,2135,148
2025-08-21,East,Kolkata,CUST3595,Bakery,Britannia Bread,2,912,151
2025-01-31,North,Jaipur,CUST1440,Groceries,Aashirvaad Atta 5kg,5,760,84
2024-08-02,West,Mumbai,CUST2096,Snacks,Bingo Mad Angles,1,198,36
2025-02-13,West,Mumbai,CUST1570,Household,Surf Excel 1kg,9,4104,260
2025-07-27,North,Chandigarh,CUST8601,Snacks,Lays Chips 100g,5,935,64
2024-07-12,East,Patna,CUST5773,Personal Care,Dove Soap,6,2910,209
2024-01-15,South,Hyderabad,CUST3238,Dairy,Paneer 200g,10,4600,521
2024-09-03,South,Bengaluru,CUST7428,Snacks,KurKure 50g,1,273,30
2024-12-07,West,Ahmedabad,CUST1972,Fruits & Vegetables,Apples 1kg,9,1953,281
2024-10-08,East,Bhubaneswar,CUST4977,Household,Vim Bar,1,419,40
2025-02-27,West,Pune,CUST1339,Fruits & Vegetables,Apples 1kg,7,728,89
2024-08-09,West,Pune,CUST9534,Dairy,Amul Milk 1L,3,663,71
2025-02-24,East,Bhubaneswar,CUST9684,Bakery,Buns 4pcs,3,1245,144
2024-01-24,North,Chandigarh,CUST3546,Personal Care,Lux Soap,5,1900,327
2024-11-30,South,Hyderabad,CUST0069,Fruits & Vegetables,Apples 1kg,1,105,19
2024-11-04,West,Pune,CUST6505,Household,Surf Excel 1kg,10,1250,228
